Link,bus0,bus1,p_nom,carrier,underwater_fraction,efficiency,length,capital_cost,p_nom_min,p_min_pu,p_nom_max,marginal_cost,p_nom_opt,type,build_year,lifetime,p_nom_mod,p_nom_extendable,p_set,p_max_pu,marginal_cost_quadratic,stand_by_cost,terrain_factor,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down
p38||p40_fwd,p38,p40,1036.443,AC,,0.977454,362.832778,5302.136563181788,1036.443,0.0,inf,0.009726056311977028,1036.443,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p38||p43_fwd,p38,p43,209.875,AC,,0.979453,330.662871,4823.824275426549,209.875,0.0,inf,0.009987657673968068,209.875,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p38||p44_fwd,p38,p44,3128.909,AC,,0.991595,135.261665,1955.4170293215423,3128.909,0.0,inf,0.009038814175259618,3128.909,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p38||p45_fwd,p38,p45,1564.881,AC,,0.988162,190.50893399999998,2818.1195392288246,1564.881,0.0,inf,0.009015459630452893,1564.881,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p39||p40_fwd,p39,p40,1001.263,AC,,0.971044,465.988908,6750.156958594112,1001.263,0.0,inf,0.010372927136864612,1001.263,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p40||p41_fwd,p40,p41,2415.526,AC,,0.987463,201.757941,2952.4509759723437,2415.526,0.0,inf,0.00920087168374364,2415.526,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p40||p45_fwd,p40,p45,1262.628,AC,,0.979053,337.100071,4903.807236766714,1262.628,0.0,inf,0.009147691012452443,1262.628,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p40||p52_fwd,p40,p52,785.0,AC,,0.97334,429.03938000000005,6168.182569306286,785.0,0.0,inf,0.009991196350610026,785.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p40||p53_fwd,p40,p53,1248.418,AC,,0.974291,413.73493699999995,5940.979788681388,1248.418,0.0,inf,0.010436318619161621,1248.418,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p41||p45_fwd,p41,p45,1912.0,AC,,0.989254,172.935378,2550.808735062139,1912.0,0.0,inf,0.010954330477265926,1912.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p41||p53_fwd,p41,p53,134.649,AC,,0.971225,463.076075,6755.88478024658,134.649,0.0,inf,0.009590794600329378,134.649,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p41||p54_fwd,p41,p54,3785.197,AC,,0.98145,298.52515,4451.3067365179295,3785.197,0.0,inf,0.009235035947964213,3785.197,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p42||p43_fwd,p42,p43,1149.052,AC,,0.975915,387.599905,5804.944054531058,1149.052,0.0,inf,0.009137073168079927,1149.052,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p43||p44_fwd,p43,p44,1533.518,AC,,0.986626,215.22778200000002,3135.674891743273,1533.518,0.0,inf,0.009415021393175503,1533.518,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p43||p46_fwd,p43,p46,3324.176,AC,,0.985116,239.528212,3781.1082911958633,3324.176,0.0,inf,0.009200109314108418,3324.176,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p43||p68_fwd,p43,p68,2318.538,AC,,0.992534,120.15033799999999,1804.8236783444227,2318.538,0.0,inf,0.009006768722801855,2318.538,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p44||p45_fwd,p44,p45,13.751,AC,,0.983594,264.021758,3761.339791624146,13.751,0.0,inf,0.009570147384320092,13.751,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p44||p68_fwd,p44,p68,1405.1,AC,,0.99082,147.73373999999998,2110.496280023648,1405.1,0.0,inf,0.009328413767337026,1405.1,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p45||p54_fwd,p45,p54,130.357,AC,,0.9746049999999999,408.68173499999995,6150.3321957150765,130.357,0.0,inf,0.009036499804190261,130.357,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p45||p68_fwd,p45,p68,2016.746,AC,,0.985272,237.017704,3371.8348859039756,2016.746,0.0,inf,0.009709263966894312,2016.746,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p45||p69_fwd,p45,p69,1634.868,AC,,0.986904,210.753928,3064.0271628169,1634.868,0.0,inf,0.010651831573983379,1634.868,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p45||p70_fwd,p45,p70,2751.577,AC,,0.990687,149.87410899999998,2187.260736457934,2751.577,0.0,inf,0.009607323030559842,2751.577,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p46||p68_fwd,p46,p68,22.296,AC,,0.985232,237.661424,3726.3461660294506,22.296,0.0,inf,0.010420199472987168,22.296,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p46||p74_fwd,p46,p74,22.929,AC,,0.971152,464.25086400000004,7483.657889527724,22.929,0.0,inf,0.010457469895303587,22.929,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p46||p75_fwd,p46,p75,1092.0,AC,,0.982591,280.163037,4214.521445025968,1092.0,0.0,inf,0.009051112927392023,1092.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p46||p76_fwd,p46,p76,1195.1,AC,,0.98516,238.82012,3622.4358979605813,1195.1,0.0,inf,0.01092357020586805,1195.1,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p46||p77_fwd,p46,p77,338.226,AC,,0.99598,64.69386,998.3667647355244,338.226,0.0,inf,0.009278018785980021,338.226,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p46||p78_fwd,p46,p78,1232.377,AC,,0.988976,177.40923199999997,2793.273746998827,1232.377,0.0,inf,0.01043492997860727,1232.377,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p47||p48_fwd,p47,p48,1293.736,AC,,0.985235,237.613145,3497.0198987388503,1293.736,0.0,inf,0.009758886269905037,1293.736,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p48||p49_fwd,p48,p49,562.819,AC,,0.976141,383.96288699999997,5539.763756695119,562.819,0.0,inf,0.01073644508549678,562.819,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p48||p50_fwd,p48,p50,1170.579,AC,,0.967333,525.710031,7661.242547751103,1170.579,0.0,inf,0.01098992205684747,1170.579,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p49||p50_fwd,p49,p50,3432.0,AC,,0.97539,396.04873,5729.143186446108,3432.0,0.0,inf,0.00938664593471557,3432.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p49||p52_fwd,p49,p52,956.1,AC,,0.989237,173.208959,2464.773909102875,956.1,0.0,inf,0.010638911236096256,956.1,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p49||p53_fwd,p49,p53,40.315,AC,,0.975386,396.11310199999997,5693.2001208327765,40.315,0.0,inf,0.010011005895158819,40.315,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p50||p51_fwd,p50,p51,3874.831,AC,,0.989541,168.316687,2573.584919013701,3874.831,0.0,inf,0.010930862128565987,3874.831,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p50||p53_fwd,p50,p53,5393.0,AC,,0.983111,271.794677,3956.2090726197744,5393.0,0.0,inf,0.010316177994866492,5393.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p50||p56_fwd,p50,p56,673.858,AC,,0.980313,316.82289099999997,4817.701039551433,673.858,0.0,inf,0.010186475803292596,673.858,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p50||p57_fwd,p50,p57,1600.99,AC,,0.968445,507.814615,8323.728777653985,1600.99,0.0,inf,0.009459046895206404,1600.99,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p50||p85_fwd,p50,p85,169.291,AC,,0.969648,488.45473599999997,7649.651715290888,169.291,0.0,inf,0.01043740012862164,169.291,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p51||p53_fwd,p51,p53,921.608,AC,,0.985453,234.104871,3472.838581883405,921.608,0.0,inf,0.00957640257412313,921.608,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p51||p55_fwd,p51,p55,1344.687,AC,,0.983071,272.43839699999995,4110.604376113905,1344.687,0.0,inf,0.010691517225481572,1344.687,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p51||p56_fwd,p51,p56,2443.581,AC,,0.990321,155.764147,2473.178219877198,2443.581,0.0,inf,0.010954527318196733,2443.581,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p52||p53_fwd,p52,p53,611.9,AC,,0.980729,310.128203,4434.168672191906,611.9,0.0,inf,0.009015585962958551,611.9,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p53||p54_fwd,p53,p54,2275.075,AC,,0.981693,294.614551,4363.321003602688,2275.075,0.0,inf,0.010909266163786926,2275.075,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p53||p55_fwd,p53,p55,1772.045,AC,,0.977632,359.968224,5288.322760125059,1772.045,0.0,inf,0.009716920586328264,1772.045,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p54||p55_fwd,p54,p55,536.654,AC,,0.983138,271.360166,4112.027272184051,536.654,0.0,inf,0.00997663135902062,536.654,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p54||p70_fwd,p54,p70,956.0,AC,,0.97985,324.27395,4891.141536037919,956.0,0.0,inf,0.010848171027396058,956.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p54||p71_fwd,p54,p71,15.428,AC,,0.986554,216.386478,3339.288008602849,15.428,0.0,inf,0.010551915377410404,15.428,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p54||p72_fwd,p54,p72,956.0,AC,,0.976516,377.92801199999997,5851.8715869123635,956.0,0.0,inf,0.009486444976220367,956.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p55||p56_fwd,p55,p56,1729.072,AC,,0.989931,162.040417,2513.8314611095457,1729.072,0.0,inf,0.00919370537609101,1729.072,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p55||p72_fwd,p55,p72,222.655,AC,,0.979475,330.308825,5309.93983453071,222.655,0.0,inf,0.010682452455489815,222.655,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p55||p84_fwd,p55,p84,870.0,AC,,0.983504,265.470128,4410.943647342161,870.0,0.0,inf,0.010494120264946467,870.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p56||p57_fwd,p56,p57,675.0,AC,,0.972148,448.22223599999995,7636.991864858758,675.0,0.0,inf,0.010716678846353156,675.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p56||p85_fwd,p56,p85,1299.0,AC,,0.985604,231.67482800000002,3890.032372370115,1299.0,0.0,inf,0.009768082656779954,1299.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p57||p58_fwd,p57,p58,1891.0,AC,,0.96438,573.23266,9011.281489517913,1891.0,0.0,inf,0.009984227421266057,1891.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p57||p66_fwd,p57,p66,21.579,AC,,0.97889,339.72323,6091.701379758899,21.579,0.0,inf,0.009930037255946392,21.579,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p57||p85_fwd,p57,p85,86.586,AC,,0.977699,358.88999299999995,5949.390012271245,86.586,0.0,inf,0.009629443341102602,86.586,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p58||p66_fwd,p58,p66,2341.498,AC,,0.973175,431.694725,6938.697507167538,2341.498,0.0,inf,0.009671344756011,2341.498,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p58||p85_fwd,p58,p85,895.0,AC,,0.956866,694.1554619999999,10365.972376961165,895.0,0.0,inf,0.010437298518369767,895.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p58||p86_fwd,p58,p86,1178.838,AC,,0.974165,415.76265500000005,6328.191049775779,1178.838,0.0,inf,0.010506142253454606,1178.838,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p58||p87_fwd,p58,p87,4506.022,AC,,0.980735,310.031645,5026.939091622319,4506.022,0.0,inf,0.010727707973019264,4506.022,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p60||p61_fwd,p60,p61,4270.071,AC,,0.987274,204.799518,3937.0784228185457,4270.071,0.0,inf,0.010689804076151202,4270.071,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p60||p62_fwd,p60,p62,3303.403,AC,,0.993721,101.047947,1607.7570749101606,3303.403,0.0,inf,0.010507875421049244,3303.403,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p60||p63_fwd,p60,p63,10383.198,AC,,0.971904,452.14892799999996,10158.782452157215,10383.198,0.0,inf,0.009665555635738479,10383.198,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p61||p62_fwd,p61,p62,1522.014,AC,,0.992017,128.470419,2674.6761303515773,1522.014,0.0,inf,0.010420092675646203,1522.014,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p61||p63_fwd,p61,p63,3393.601,AC,,0.960224,640.1151679999999,13934.056652565137,3393.601,0.0,inf,0.010945248984216586,3393.601,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p61||p64_fwd,p61,p64,3008.9,AC,,0.967756,518.902692,11645.944739792018,3008.9,0.0,inf,0.010832479829744448,3008.9,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p61||p65_fwd,p61,p65,186.352,AC,,0.970447,475.59642899999994,10919.544273085807,186.352,0.0,inf,0.010942975452779311,186.352,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p63||p64_fwd,p63,p64,7909.854,AC,,0.978866,340.109462,7439.004468635108,7909.854,0.0,inf,0.009072415039887417,7909.854,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p64||p65_fwd,p64,p65,6488.427,AC,,0.991812,131.76948399999998,3157.0381581198026,6488.427,0.0,inf,0.010223198273814951,6488.427,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p64||p67_fwd,p64,p67,3318.409,AC,,0.984595,247.912665,5705.976240542982,3318.409,0.0,inf,0.009430685801947454,3318.409,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p65||p67_fwd,p65,p67,4331.51,AC,,0.980185,318.882795,7328.697248528004,4331.51,0.0,inf,0.00949311946879801,4331.51,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p66||p86_fwd,p66,p86,1107.296,AC,,0.977581,360.788967,6160.087295063531,1107.296,0.0,inf,0.010688121816271151,1107.296,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p68||p69_fwd,p68,p69,872.0,AC,,0.984567,248.363269,3567.894189605589,872.0,0.0,inf,0.010500383359583441,872.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p68||p77_fwd,p68,p77,229.894,AC,,0.982801,276.783507,4320.19417180003,229.894,0.0,inf,0.00965760483787524,229.894,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p69||p70_fwd,p69,p70,2118.0,AC,,0.990581,151.57996699999998,2259.1729127987446,2118.0,0.0,inf,0.010039830727300266,2118.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p69||p77_fwd,p69,p77,387.401,AC,,0.982307,284.733449,4438.721758637835,387.401,0.0,inf,0.009376659754121507,387.401,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p70||p71_fwd,p70,p71,2017.028,AC,,0.987747,197.18752899999998,2972.576698604686,2017.028,0.0,inf,0.009007654407600221,2017.028,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p70||p77_fwd,p70,p77,1399.0,AC,,0.972932,435.605324,6605.189142964745,1399.0,0.0,inf,0.010799916213958389,1399.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p70||p80_fwd,p70,p80,283.171,AC,,0.969986,483.01530199999996,7132.546025963827,283.171,0.0,inf,0.01041928463878561,283.171,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p70||p81_fwd,p70,p81,3093.619,AC,,0.984435,250.487545,3749.7992249704894,3093.619,0.0,inf,0.010057636894000844,3093.619,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p71||p72_fwd,p71,p72,1072.0,AC,,0.982851,275.978857,4132.932314441675,1072.0,0.0,inf,0.009108197725111246,1072.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p71||p81_fwd,p71,p81,1515.481,AC,,0.985613,231.529991,3540.681473614682,1515.481,0.0,inf,0.009841680354844621,1515.481,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p72||p73_fwd,p72,p73,2075.873,AC,,0.990087,159.52990899999998,2591.6644470511933,2075.873,0.0,inf,0.00976008380204867,2075.873,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p72||p81_fwd,p72,p81,3965.588,AC,,0.977764,357.843948,5278.826150240869,3965.588,0.0,inf,0.009343093993019927,3965.588,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p72||p84_fwd,p72,p84,1195.0,AC,,0.985504,233.284128,3913.167385457249,1195.0,0.0,inf,0.009312376557603922,1195.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p73||p84_fwd,p73,p84,1666.034,AC,,0.988021,192.77804700000002,3220.788666926208,1666.034,0.0,inf,0.009346355594454167,1666.034,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p74||p75_fwd,p74,p75,850.332,AC,,0.983506,265.43794199999996,4293.566200279643,850.332,0.0,inf,0.01019367119154992,850.332,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p74||p103_fwd,p74,p103,118.19,AC,,0.936921,1015.1303469999999,15468.033084751603,118.19,0.0,inf,0.009249407903680234,118.19,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p75||p76_fwd,p75,p76,3663.204,AC,,0.997229,44.593703,667.5720849278273,3663.204,0.0,inf,0.009477098513326792,3663.204,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p75||p79_fwd,p75,p79,858.315,AC,,0.988663,182.446341,2708.066588280319,858.315,0.0,inf,0.010892544362007928,858.315,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p76||p77_fwd,p76,p77,337.803,AC,,0.989167,174.335469,2630.330310845755,337.803,0.0,inf,0.009438923568904052,337.803,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p76||p78_fwd,p76,p78,2862.0,AC,,0.989181,174.110167,2549.4559151843737,2862.0,0.0,inf,0.010527713192996972,2862.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p76||p79_fwd,p76,p79,1241.437,AC,,0.990046,160.18972200000002,2390.0563896522485,1241.437,0.0,inf,0.010196080019097067,1241.437,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p77||p78_fwd,p77,p78,1265.622,AC,,0.990964,145.416348,2278.08170554751,1265.622,0.0,inf,0.009826313618893906,1265.622,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p77||p80_fwd,p77,p80,10.99,AC,,0.978236,350.248052,5276.63044697462,10.99,0.0,inf,0.01019057178699537,10.99,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p78||p79_fwd,p78,p79,765.616,AC,,0.992598,119.120386,1841.1207615895567,765.616,0.0,inf,0.009267240059843317,765.616,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p78||p80_fwd,p78,p80,1898.241,AC,,0.987583,199.82678099999998,3048.9922602276265,1898.241,0.0,inf,0.009968375775856192,1898.241,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p79||p80_fwd,p79,p80,2722.432,AC,,0.990458,153.559406,2328.2694365381344,2722.432,0.0,inf,0.010944267007817471,2722.432,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p80||p81_fwd,p80,p81,2694.471,AC,,0.985242,237.500494,3447.7189935714414,2694.471,0.0,inf,0.009855441630216724,2694.471,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p80||p82_fwd,p80,p82,993.935,AC,,0.987,209.209,3129.549437191811,993.935,0.0,inf,0.00948576248884183,993.935,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p80||p83_fwd,p80,p83,2325.384,AC,,0.986745,213.31271500000003,3092.5522390682663,2325.384,0.0,inf,0.01085501376124553,2325.384,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p80||p105_fwd,p80,p105,7414.726,AC,,0.985015,241.15360499999997,4426.594705030363,7414.726,0.0,inf,0.010221548639932623,7414.726,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p81||p82_fwd,p81,p82,2558.854,AC,,0.992512,120.50438399999999,1785.0834422325354,2558.854,0.0,inf,0.010455714488890823,2558.854,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p81||p83_fwd,p81,p83,2457.43,AC,,0.983927,258.662789,3741.8851224427435,2457.43,0.0,inf,0.010086809249138157,2457.43,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p81||p93_fwd,p81,p93,1388.263,AC,,0.958812,662.838484,10417.560338286954,1388.263,0.0,inf,0.009022404020053882,1388.263,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
