,,,,Optimal Capacity,Installed Capacity,Supply,Withdrawal,Energy Balance,Transmission,Capacity Factor,Curtailment,Capital Expenditure,Operational Expenditure,Revenue,Market Value
Generator,p48 solar existing,p48,Solar,1619.4,1619.4,1522922.847,,1522922.847,0.0,0.107,1337052.474,15089115.768,15923.246,67516542.221,44.334
Generator,p49 hydrogen_ct_2050,p49,Hydrogen Combustion Turbine,0.008,,2.394,,2.394,0.0,0.034,66.584,755.62,481.984,1154.582,488.148
Generator,p49 nuclear_2050,p49,Nuclear,0.002,,8.606,,8.606,0.0,0.447,9.919,750.117,97.833,686.735,79.99
Generator,p49 onwind,p49,Onshore Wind,4670.06,,15960781.02,,15960781.02,0.0,0.39,1389720.01,476909323.362,-206041444.596,270867821.237,16.971
Generator,p49 onwind existing,p49,Onshore Wind,0.0,0.0,,,,0.0,,3706717.728,0.0,,,
Generator,p49 solar,p49,Solar,5510.219,,5190499.354,,5190499.354,0.0,0.108,4516356.011,225183120.266,46830.782,225229918.893,43.393
Generator,p5 biomass,p5,Biomass,0.0,0.0,,,,0.0,,1262352.528,0.0,,,
Generator,p5 hydro,p5,Reservoir & Dam,4561.604,4561.604,18580812.268,,18580812.268,0.0,0.465,50.475,875727422.991,203597.287,669849916.128,36.051
Generator,p5 hydrogen_ct_2050,p5,Hydrogen Combustion Turbine,1031.986,,470525.936,,470525.936,0.0,0.052,8569671.717,99031055.708,94712635.261,193743629.643,411.76
Generator,p5 nuclear_2050,p5,Nuclear,4916.859,,29215289.746,,29215289.746,0.0,0.678,12347513.525,1683056417.668,332129541.288,2015185914.555,68.977
Generator,p5 offwind,p5,Fixed Bottom Offshore Wind,0.002,,5.359,,5.359,0.0,0.391,1.328,345.475,0.056,262.353,49.098
Generator,p5 offwind_floating,p5,Floating Offshore Wind,0.001,,1.52,,1.52,0.0,0.309,0.579,151.706,0.016,77.304,51.882
Generator,p5 onwind,p5,Onshore Wind,0.018,,21.855,,21.855,0.0,0.139,0.983,1897.322,-282.14,1537.054,70.466
Generator,p5 onwind existing,p5,Onshore Wind,0.0,0.0,,,,0.0,,5089539.531,0.0,,,
Generator,p5 solar,p5,Solar,0.012,,16.71,,16.71,0.0,0.154,2.238,543.092,0.169,492.831,29.455
Generator,p5 solar existing,p5,Solar,996.9,996.9,1517986.193,,1517986.193,0.0,0.174,44.675,9288835.068,16695.423,40876921.098,26.928
Generator,p5 waste,p5,Waste,0.0,0.0,,,,0.0,,100755.768,0.0,,,
Generator,p50 biomass,p50,Biomass,0.0,0.0,,,,0.0,,506328.0,0.0,,,
Generator,p50 hydro,p50,Reservoir & Dam,278.493,278.493,653083.229,,653083.229,0.0,0.268,132224.592,49939153.609,6586.77,39567698.325,60.586
Generator,p50 hydrogen_ct_2050,p50,Hydrogen Combustion Turbine,486.262,,162636.243,,162636.243,0.0,0.038,4097014.965,46662448.357,32737009.184,79399390.828,488.202
Generator,p50 nuclear_2050,p50,Nuclear,0.006,,26.336,,26.336,0.0,0.466,28.25,2210.404,299.411,2364.188,89.661
Generator,p50 onwind,p50,Onshore Wind,13692.937,,42833558.315,,42833558.315,0.0,0.357,89672.922,1398330897.762,-552940061.441,845390786.718,19.737
Generator,p50 onwind existing,p50,Onshore Wind,0.0,0.0,,,,0.0,,35985399.461,0.0,,,
Generator,p50 solar,p50,Solar,22851.171,,26072432.514,,26072432.514,0.0,0.13,10542257.922,933846338.471,284260.541,934130581.596,35.828
Generator,p50 solar existing,p50,Solar,267.5,267.5,353999.885,,353999.885,0.0,0.151,74618.395,2492490.1,3526.53,10935615.993,30.892
Generator,p51 biomass,p51,Biomass,0.0,0.0,,,,0.0,,24528.0,0.0,,,
Generator,p51 hydro,p51,Reservoir & Dam,790.006,790.006,1710833.402,,1710833.402,0.0,0.247,58004.408,141663276.945,18261.204,90805779.077,53.077
Generator,p51 hydrogen_ct_2050,p51,Hydrogen Combustion Turbine,2707.698,,1371858.647,,1371858.647,0.0,0.058,22347579.39,259835136.347,276141590.146,535976669.482,390.694
Generator,p51 nuclear_2050,p51,Nuclear,0.158,,729.908,,729.908,0.0,0.527,606.904,54133.249,8298.796,62324.595,85.39
Generator,p51 onwind,p51,Onshore Wind,0.005,,9.36,,9.36,0.0,0.232,1.13,470.617,-120.83,264.981,28.271
Generator,p51 onwind existing,p51,Onshore Wind,0.0,0.0,,,,0.0,,342315.472,0.0,,,
Generator,p51 solar,p51,Solar,2538.525,,3567585.957,,3567585.957,0.0,0.16,137549.889,103740495.554,32691.108,103773149.397,29.088
Generator,p52 hydrogen_ct_2050,p52,Hydrogen Combustion Turbine,0.006,,1.997,,1.997,0.0,0.037,53.123,603.812,401.915,922.356,457.783
Generator,p52 nuclear_2050,p52,Nuclear,0.002,,8.764,,8.764,0.0,0.439,10.504,780.228,99.648,715.988,81.73
Generator,p52 onwind,p52,Onshore Wind,2568.759,,6486766.02,,6486766.02,0.0,0.288,1275266.765,263315381.949,-83742182.746,179573139.098,27.683
Generator,p52 onwind existing,p52,Onshore Wind,0.0,0.0,,,,0.0,,1731739.558,0.0,,,
Generator,p52 solar,p52,Solar,1661.438,,1821382.747,,1821382.747,0.0,0.125,1133665.062,68711832.316,18861.152,68730661.412,37.735
Generator,p52 solar existing,p52,Solar,0.0,0.0,,,,0.0,,37350.784,0.0,,,
Generator,p53 biomass,p53,Biomass,0.0,0.0,,,,0.0,,78847.008,0.0,,,
Generator,p53 hydro,p53,Reservoir & Dam,7.002,7.002,15810.111,,15810.111,0.0,0.258,3928.723,1255593.331,171.827,1017258.245,64.342
Generator,p53 hydrogen_ct_2050,p53,Hydrogen Combustion Turbine,2926.344,,1369640.029,,1369640.029,0.0,0.053,24265137.271,280816764.909,275695126.314,556511834.609,406.32
Generator,p53 nuclear,p53,Nuclear,0.004,,15.703,,15.703,0.0,0.415,20.289,1457.465,202.823,1511.773,96.413
Generator,p53 nuclear existing,p53,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p53 nuclear_2050,p53,Nuclear,0.009,,38.461,,38.461,0.0,0.466,41.261,3228.269,437.228,3523.225,91.615
Generator,p53 onwind,p53,Onshore Wind,12183.852,,37021170.624,,37021170.624,0.0,0.347,577866.73,1248928386.074,-477970451.605,770957885.577,20.825
Generator,p53 onwind existing,p53,Onshore Wind,0.0,0.0,,,,0.0,,26844570.127,0.0,,,
Generator,p53 solar,p53,Solar,9164.973,,11658514.069,,11658514.069,0.0,0.145,2709343.437,379441000.973,115825.13,379556800.72,32.556
Generator,p53 solar existing,p53,Solar,47.9,47.9,60411.873,,60411.873,0.0,0.144,14680.588,446318.788,595.443,1983697.45,32.836
Generator,p54 biomass,p54,Biomass,0.0,0.0,,,,0.0,,13147.008,0.0,,,
Generator,p54 hydrogen_ct_2050,p54,Hydrogen Combustion Turbine,556.583,,220322.389,,220322.389,0.0,0.045,4655344.792,53410609.673,44348856.669,97759400.767,443.711
Generator,p54 nuclear_2050,p54,Nuclear,3855.485,,16597412.371,,16597412.371,0.0,0.491,15993465.296,1319744615.343,188690362.366,1508434916.898,90.884
Generator,p54 onwind,p54,Onshore Wind,0.006,,14.277,,14.277,0.0,0.267,2.417,640.267,-184.318,368.095,25.779
Generator,p54 onwind existing,p54,Onshore Wind,0.0,0.0,,,,0.0,,4149181.065,0.0,,,
Generator,p54 solar,p54,Solar,0.022,,23.047,,23.047,0.0,0.122,8.044,936.72,0.212,884.765,38.403
Generator,p54 solar existing,p54,Solar,0.0,0.0,,,,0.0,,50656.203,0.0,,,
Generator,p55 biomass,p55,Biomass,0.0,0.0,,,,0.0,,26294.016,0.0,,,
Generator,p55 hydro,p55,Reservoir & Dam,440.074,440.074,1004035.618,,1004035.618,0.0,0.26,3918.414,84231354.497,9397.879,53578949.232,53.364
Generator,p55 hydrogen_ct_2050,p55,Hydrogen Combustion Turbine,682.487,,359094.796,,359094.796,0.0,0.06,5619493.931,65492589.432,72282340.381,137774865.239,383.673
Generator,p55 nuclear_2050,p55,Nuclear,1517.844,,7467593.998,,7467593.998,0.0,0.562,5362922.612,519562724.868,84900767.003,604463425.87,80.945
Generator,p55 onwind,p55,Onshore Wind,0.002,,2.216,,2.216,0.0,0.158,0.637,165.165,-28.605,60.361,27.56
Generator,p55 onwind existing,p55,Onshore Wind,0.0,0.0,,,,0.0,,540014.496,0.0,,,
Generator,p55 solar,p55,Solar,0.022,,24.898,,24.898,0.0,0.127,7.089,973.523,0.225,924.918,37.176
Generator,p55 solar existing,p55,Solar,0.0,0.0,,,,0.0,,29145.113,0.0,,,
Generator,p56 biomass,p56,Biomass,0.0,0.0,,,,0.0,,35040.0,0.0,,,
Generator,p56 hydro,p56,Reservoir & Dam,379.3,379.3,1060174.46,,1060174.46,0.0,0.319,3236.492,68015788.419,10012.17,57512778.675,54.248
Generator,p56 hydrogen_ct_2050,p56,Hydrogen Combustion Turbine,322.913,,182192.366,,182192.366,0.0,0.064,2646524.893,30987249.081,36673630.956,67660814.445,371.37
Generator,p56 nuclear_2050,p56,Nuclear,1861.237,,9475894.557,,9475894.557,0.0,0.581,6257365.553,637107276.589,107726270.408,744833482.439,78.603
Generator,p56 onwind,p56,Onshore Wind,0.002,,1.902,,1.902,0.0,0.094,1.193,245.679,-24.559,67.158,34.864
Generator,p56 solar,p56,Solar,844.265,,1194958.965,,1194958.965,0.0,0.162,16564.135,34916140.257,12517.115,34928614.871,29.23
Generator,p56 solar existing,p56,Solar,0.0,0.0,,,,0.0,,58404.636,0.0,,,
Generator,p57 biomass,p57,Biomass,0.0,0.0,,,,0.0,,569400.0,0.0,,,
Generator,p57 hydrogen_ct_2050,p57,Hydrogen Combustion Turbine,596.591,,346149.35,,346149.35,0.0,0.066,4879991.579,57249882.504,69676382.119,126926199.419,366.68
Generator,p57 nuclear_2050,p57,Nuclear,544.033,,3613086.736,,3613086.736,0.0,0.758,985686.638,186224085.767,41080214.318,227304222.147,62.911
Generator,p57 onwind,p57,Onshore Wind,0.002,,1.538,,1.538,0.0,0.115,0.438,158.447,-19.852,68.453,43.389
Generator,p57 solar,p57,Solar,2729.881,,3754042.914,,3754042.914,0.0,0.157,58212.409,113791759.589,37145.924,113828869.554,30.322
Generator,p57 solar existing,p57,Solar,3.0,3.0,4082.225,,4082.225,0.0,0.155,107.25,27953.16,41.219,125069.071,30.637
Generator,p58 biomass,p58,Biomass,0.0,0.0,,,,0.0,,3366332.102,0.0,,,
Generator,p58 hydro,p58,Reservoir & Dam,238.368,238.368,959309.943,,959309.943,0.0,0.459,664.69,42743969.032,9472.025,52526858.729,54.755
Generator,p58 hydrogen_ct_2050,p58,Hydrogen Combustion Turbine,1321.681,,756534.839,,756534.839,0.0,0.065,10821391.95,126830668.63,152283577.764,279114183.088,368.938
Generator,p58 nuclear,p58,Nuclear,0.004,,22.37,,22.37,0.0,0.594,12.421,1487.926,292.65,1638.004,73.329
Generator,p58 nuclear existing,p58,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p58 nuclear_2050,p58,Nuclear,9365.779,,67280232.093,,67280232.093,0.0,0.82,11889828.306,3205935782.813,764936763.342,3970872515.505,59.02
Generator,p58 offwind,p58,Fixed Bottom Offshore Wind,0.001,,2.71,,2.71,0.0,0.31,1.094,221.782,0.026,133.344,49.097
Generator,p58 onwind,p58,Onshore Wind,0.002,,2.671,,2.671,0.0,0.127,0.625,245.179,-34.48,129.339,49.2
Generator,p58 solar,p58,Solar,21998.551,,30812862.893,,30812862.893,0.0,0.16,24952.506,909790766.419,307547.783,910098287.777,29.536
Generator,p58 solar existing,p58,Solar,1094.8,1094.8,1508063.15,,1508063.15,0.0,0.157,26639.736,10201039.856,15995.211,45292500.69,30.034
Generator,p59 hydrogen_ct_2050,p59,Hydrogen Combustion Turbine,261.11,,61428.655,,61428.655,0.0,0.027,2225890.959,25056495.97,12364927.877,37421354.522,609.184
Generator,p59 nuclear_2050,p59,Nuclear,1273.125,,6502029.239,,6502029.239,0.0,0.583,4259848.768,435794663.028,73917933.056,509712529.064,78.393
Generator,p59 onwind,p59,Onshore Wind,0.003,,3.538,,3.538,0.0,0.149,0.64,272.731,-45.677,160.993,45.95
Generator,p59 solar,p59,Solar,2626.938,,4840961.842,,4840961.842,0.0,0.21,104619.92,109500695.055,46023.572,109546681.843,22.629
Generator,p59 solar existing,p59,Solar,0.0,0.0,,,,0.0,,50831.316,0.0,,,
Generator,p6 biomass,p6,Biomass,0.0,0.0,,,,0.0,,829923.636,0.0,,,
Generator,p6 hydro,p6,Reservoir & Dam,398.2,398.2,1621926.279,,1621926.279,0.0,0.465,69.114,76445623.038,17644.274,58455451.66,36.041
Generator,p6 hydrogen_ct_2050,p6,Hydrogen Combustion Turbine,130.147,,59666.461,,59666.461,0.0,0.052,1080418.265,12489084.672,12010298.619,24499310.13,410.604
Generator,p6 nuclear_2050,p6,Nuclear,945.108,,5858610.487,,5858610.487,0.0,0.708,2130499.266,323513367.309,66601934.044,390115229.163,66.588
Generator,p6 offwind_floating,p6,Floating Offshore Wind,0.001,,2.87,,2.87,0.0,0.371,1.175,245.588,0.028,155.324,53.727
Generator,p6 onwind,p6,Onshore Wind,0.001,,0.352,,0.352,0.0,0.05,0.106,84.187,-4.541,21.225,60.5
Generator,p6 solar,p6,Solar,984.704,,1618577.91,,1618577.91,0.0,0.188,72.843,42977762.094,16317.979,42994037.959,26.563
Generator,p6 solar existing,p6,Solar,0.0,0.0,,,,0.0,,241308.974,0.0,,,
Generator,p60 hydrogen_ct_2050,p60,Hydrogen Combustion Turbine,0.007,,1.595,,1.595,0.0,0.025,60.583,681.128,321.041,924.739,586.444
Generator,p60 nuclear_2050,p60,Nuclear,0.004,,15.898,,15.898,0.0,0.493,15.151,1257.315,180.734,1296.314,81.757
Generator,p60 onwind,p60,Onshore Wind,10654.801,,35807205.061,,35807205.061,0.0,0.384,60.091,1083959051.861,-462297714.687,621661287.156,17.361
Generator,p60 onwind existing,p60,Onshore Wind,0.0,0.0,,,,0.0,,33687687.312,0.0,,,
Generator,p60 solar,p60,Solar,1153.467,,1605252.26,,1605252.26,0.0,0.159,333782.603,48080847.892,14972.347,48095788.156,29.962
Generator,p60 solar existing,p60,Solar,3848.6,3848.6,4925080.027,,4925080.027,0.0,0.146,1544608.276,35860177.192,51113.888,160469722.607,32.582
Generator,p61 hydro,p61,Reservoir & Dam,75.8,75.8,102945.303,,102945.303,0.0,0.155,41606.499,13592398.529,938.631,5246103.796,50.96
Generator,p61 hydrogen_ct_2050,p61,Hydrogen Combustion Turbine,0.005,,1.416,,1.416,0.0,0.03,46.089,520.394,285.024,727.524,519.062
Generator,p61 nuclear_2050,p61,Nuclear,0.003,,14.812,,14.812,0.0,0.487,14.486,1186.361,168.385,1212.474,81.899
Generator,p61 onwind,p61,Onshore Wind,10365.164,,35083869.837,,35083869.837,0.0,0.386,390854.432,1054493035.72,-452910471.226,601582516.931,17.147
Generator,p61 onwind existing,p61,Onshore Wind,0.0,0.0,,,,0.0,,21630511.714,0.0,,,
Generator,p61 solar,p61,Solar,18425.316,,21939790.174,,21939790.174,0.0,0.136,10107266.917,768036808.299,198661.7,768235451.192,35.016
Generator,p61 solar existing,p61,Solar,0.0,0.0,,,,0.0,,6286333.251,0.0,,,
Generator,p62 hydrogen_ct_2050,p62,Hydrogen Combustion Turbine,0.006,,1.392,,1.392,0.0,0.027,51.214,576.273,280.215,778.66,555.562
Generator,p62 nuclear_2050,p62,Nuclear,0.003,,13.849,,13.849,0.0,0.47,14.528,1149.089,157.443,1161.227,83.899
Generator,p62 onwind,p62,Onshore Wind,8380.189,,25872221.817,,25872221.817,0.0,0.352,3421518.036,852552948.392,-333988857.269,518564041.398,20.043
Generator,p62 onwind existing,p62,Onshore Wind,0.0,0.0,,,,0.0,,10553198.421,0.0,,,
Generator,p62 solar,p62,Solar,10052.657,,9646870.142,,9646870.142,0.0,0.11,8066043.613,419032713.451,93346.741,419126037.323,43.447
Generator,p62 solar existing,p62,Solar,0.0,0.0,,,,0.0,,4413490.701,0.0,,,
Generator,p63 biomass,p63,Biomass,0.0,0.0,,,,0.0,,92856.0,0.0,,,
Generator,p63 hydro,p63,Reservoir & Dam,131.6,131.6,239843.262,,239843.262,0.0,0.208,11120.024,23598412.222,2546.789,10459676.594,43.61
Generator,p63 hydrogen_ct_2050,p63,Hydrogen Combustion Turbine,2038.739,,461468.711,,461468.711,0.0,0.026,17397883.329,195640687.824,92889222.339,288529852.482,625.242
Generator,p63 nuclear,p63,Nuclear,16463.86,,57562035.386,,57562035.386,0.0,0.399,86225150.149,5423688824.366,752742872.459,6176431689.566,107.3
Generator,p63 nuclear existing,p63,Nuclear,2430.0,2430.0,10802896.299,,10802896.299,0.0,0.507,10419516.018,310432464.838,141269458.657,941784923.923,87.179
Generator,p63 nuclear_2050,p63,Nuclear,0.009,,52.421,,52.421,0.0,0.695,20.387,2948.324,596.005,3413.02,65.152
Generator,p63 onwind,p63,Onshore Wind,6893.784,,19572289.515,,19572289.515,0.0,0.324,2.937,701334542.762,-252661340.981,448673130.937,22.924
Generator,p63 onwind existing,p63,Onshore Wind,0.0,0.0,,,,0.0,,16963467.801,0.0,,,
Generator,p63 solar,p63,Solar,8244.423,,11612397.16,,11612397.16,0.0,0.161,348119.516,343658715.538,105990.966,343764671.689,29.603
Generator,p63 solar existing,p63,Solar,11412.4,11412.4,15274096.245,,15274096.245,0.0,0.153,1282331.8,106337547.728,164747.845,475850604.035,31.154
Generator,p64 biomass,p64,Biomass,0.0,0.0,,,,0.0,,70080.0,0.0,,,
Generator,p64 hydro,p64,Reservoir & Dam,302.1,302.1,560330.853,,560330.853,0.0,0.212,15778.637,54172342.951,5350.788,24716275.955,44.11
Generator,p64 hydrogen_ct_2050,p64,Hydrogen Combustion Turbine,5288.776,,2665580.509,,2665580.509,0.0,0.058,43664099.348,507519556.908,536554378.771,1044073887.761,391.687
Generator,p64 nuclear_2050,p64,Nuclear,0.164,,1038.388,,1038.388,0.0,0.721,351.598,56286.502,11804.692,67977.668,65.463
Generator,p64 onwind,p64,Onshore Wind,0.002,,2.104,,2.104,0.0,0.145,0.688,169.369,-27.168,62.181,29.583
Generator,p64 solar,p64,Solar,12320.703,,16811641.094,,16811641.094,0.0,0.156,568217.793,513573450.338,161818.773,513735234.883,30.558
Generator,p64 solar existing,p64,Solar,1151.4,1151.4,1515051.547,,1515051.547,0.0,0.15,109139.04,10728422.808,15403.324,48009254.255,31.688
Generator,p65 biomass,p65,Biomass,0.0,0.0,,,,0.0,,38544.0,0.0,,,
Generator,p65 hydro,p65,Reservoir & Dam,45.6,45.6,71727.383,,71727.383,0.0,0.18,15232.54,8176957.427,732.538,3588706.303,50.033
Generator,p65 hydrogen_ct_2050,p65,Hydrogen Combustion Turbine,3171.91,,1609833.143,,1609833.143,0.0,0.058,26176102.317,304381677.071,324044698.992,628426322.051,390.367
Generator,p65 nuclear,p65,Nuclear,3905.65,,15121091.274,,15121091.274,0.0,0.442,18222164.868,1286638290.781,197718832.853,1484357061.499,98.165
Generator,p65 nuclear existing,p65,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p65 nuclear_2050,p65,Nuclear,0.025,,143.75,,143.75,0.0,0.647,70.566,8678.592,1634.166,10187.515,70.869
Generator,p65 offwind,p65,Fixed Bottom Offshore Wind,0.001,,2.666,,2.666,0.0,0.326,1.705,204.337,0.028,111.506,42.433
Generator,p65 onwind,p65,Onshore Wind,28169.226,,77479950.307,,77479950.307,0.0,0.314,2537771.753,2865777321.865,-1000251721.011,1865525562.752,24.078
Generator,p65 onwind existing,p65,Onshore Wind,0.0,0.0,,,,0.0,,25950372.433,0.0,,,
Generator,p65 solar,p65,Solar,13139.948,,15206959.876,,15206959.876,0.0,0.132,3463831.046,547722685.516,165384.96,547888040.822,36.029
Generator,p65 solar existing,p65,Solar,5470.5,5470.5,6830217.818,,6830217.818,0.0,0.143,942915.058,50972587.26,63749.759,228105135.972,33.396
Generator,p66 biomass,p66,Biomass,0.0,0.0,,,,0.0,,1704493.738,0.0,,,
Generator,p66 hydro,p66,Reservoir & Dam,34.632,34.632,69614.701,,69614.701,0.0,0.229,497.296,6210183.982,753.564,3119450.605,44.81
Generator,p66 hydrogen_ct_2050,p66,Hydrogen Combustion Turbine,466.288,,273439.973,,273439.973,0.0,0.067,3811243.815,44745763.677,55040547.188,99786244.602,364.929
Generator,p66 nuclear_2050,p66,Nuclear,2518.069,,17665410.493,,17665410.493,0.0,0.801,3620128.008,861942875.776,200851890.998,1062794710.829,60.162
Generator,p66 offwind,p66,Fixed Bottom Offshore Wind,0.001,,4.546,,4.546,0.0,0.361,1.434,319.65,0.044,231.573,50.846
Generator,p66 offwind_floating,p66,Floating Offshore Wind,0.001,,1.32,,1.32,0.0,0.288,0.58,143.859,0.013,70.027,53.267
Generator,p66 onwind,p66,Onshore Wind,0.003,,2.906,,2.906,0.0,0.109,1.264,307.029,-37.514,139.154,48.152
Generator,p66 solar,p66,Solar,8323.742,,11181942.689,,11181942.689,0.0,0.153,64076.05,346965038.088,102650.313,347067654.098,31.038
Generator,p66 solar existing,p66,Solar,259.9,259.9,339626.529,,339626.529,0.0,0.149,11518.439,2421675.428,3717.224,10836706.615,31.908
Generator,p67 hydrogen_ct_2050,p67,Hydrogen Combustion Turbine,5525.161,,2750522.006,,2750522.006,0.0,0.057,45649886.059,530203397.279,553653784.818,1083857133.417,394.055
Generator,p67 nuclear_2050,p67,Nuclear,12103.058,,79216000.186,,79216000.186,0.0,0.747,23092612.515,4142915146.19,900580624.335,5043495738.119,63.668
Generator,p67 offwind,p67,Fixed Bottom Offshore Wind,0.001,,2.222,,2.222,0.0,0.316,1.055,175.182,0.023,88.702,40.52
Generator,p67 offwind_floating,p67,Floating Offshore Wind,0.0,,0.988,,0.988,0.0,0.262,0.532,116.428,0.01,39.69,41.182
Generator,p67 onwind,p67,Onshore Wind,0.002,,2.37,,2.37,0.0,0.153,0.649,179.612,-30.601,72.284,30.556
Generator,p67 solar,p67,Solar,11582.443,,15981780.16,,15981780.16,0.0,0.158,10706.419,482800009.849,169700.712,482969674.389,30.22
Generator,p67 solar existing,p67,Solar,2878.8,2878.8,3877192.191,,3877192.191,0.0,0.154,97717.822,26823852.336,42315.629,120040387.212,30.961
Generator,p68 hydro,p68,Reservoir & Dam,12.527,12.527,50313.858,,50313.858,0.0,0.459,8663.814,2246311.455,534.956,3093203.225,61.478
Generator,p68 hydrogen_ct_2050,p68,Hydrogen Combustion Turbine,0.341,,158.348,,158.348,0.0,0.053,2831.684,32754.366,31873.744,64547.536,407.546
Generator,p68 nuclear_2050,p68,Nuclear,0.047,,197.608,,197.608,0.0,0.483,197.03,15980.547,2246.533,18104.784,91.612
Generator,p68 onwind,p68,Onshore Wind,916.965,,2902079.886,,2902079.886,0.0,0.361,11.987,93995244.318,-37465195.317,56529976.355,19.479
Generator,p68 onwind existing,p68,Onshore Wind,0.0,0.0,,,,0.0,,6276287.315,0.0,,,
Generator,p68 solar,p68,Solar,0.035,,38.333,,38.333,0.0,0.124,11.644,1533.894,0.394,1487.481,38.767
Generator,p68 solar existing,p68,Solar,181.2,181.2,223575.837,,223575.837,0.0,0.141,32169.25,1688370.864,2115.609,7685310.289,34.375
Generator,p68 waste,p68,Waste,0.0,0.0,,,,0.0,,157680.0,0.0,,,
Generator,p69 hydrogen_ct_2050,p69,Hydrogen Combustion Turbine,0.15,,79.675,,79.675,0.0,0.061,1230.6,14353.434,16037.775,30310.849,380.235
Generator,p69 nuclear_2050,p69,Nuclear,0.03,,127.247,,127.247,0.0,0.489,123.982,10173.353,1446.679,11493.021,90.295
Generator,p69 onwind,p69,Onshore Wind,0.005,,13.568,,13.568,0.0,0.283,2.707,559.589,-175.145,297.572,21.916
Generator,p69 onwind existing,p69,Onshore Wind,0.0,0.0,,,,0.0,,3624493.675,0.0,,,
Generator,p69 solar,p69,Solar,2688.082,,3292845.94,,3292845.94,0.0,0.14,485454.073,112049425.524,31750.166,112538068.058,34.177
Generator,p69 solar existing,p69,Solar,0.0,0.0,,,,0.0,,13493.516,0.0,,,
Generator,p7 geothermal,p7,Geothermal,33.0,33.0,219303.662,,219303.662,0.0,0.759,6562.066,12489800.158,674790.57,9634714.286,43.933
Generator,p7 hydrogen_ct_2050,p7,Hydrogen Combustion Turbine,14.286,,6485.835,,6485.835,0.0,0.052,118659.006,1370902.065,1305529.645,2676358.499,412.648
Generator,p7 nuclear_2050,p7,Nuclear,103.706,,545794.633,,545794.633,0.0,0.601,330847.747,35499015.173,6205051.675,41703976.564,76.41
Generator,p7 onwind,p7,Onshore Wind,0.001,,0.24,,0.24,0.0,0.051,0.108,62.319,-3.094,17.074,65.0
Generator,p7 onwind existing,p7,Onshore Wind,0.0,0.0,,,,0.0,,30051.97,0.0,,,
Generator,p7 solar,p7,Solar,0.031,,48.661,,48.661,0.0,0.179,3.619,1357.109,0.49,1311.391,26.973
Generator,p7 solar existing,p7,Solar,0.0,0.0,,,,0.0,,399827.228,0.0,,,
Generator,p70 biomass,p70,Biomass,0.0,0.0,,,,0.0,,145416.0,0.0,,,
Generator,p70 hydro,p70,Reservoir & Dam,12.657,12.657,26794.023,,26794.023,0.0,0.242,4343.979,2269664.122,287.073,1750917.29,65.347
Generator,p70 hydrogen_ct_2050,p70,Hydrogen Combustion Turbine,0.052,,24.965,,24.965,0.0,0.054,433.186,5018.823,5025.134,9967.547,399.246
Generator,p70 nuclear_2050,p70,Nuclear,0.025,,110.123,,110.123,0.0,0.5,102.532,8611.268,1251.938,9732.171,88.383
Generator,p70 onwind,p70,Onshore Wind,10180.486,,30731832.079,,30731832.079,0.0,0.345,9.72,1039637273.234,-396740264.024,642896953.305,20.92
Generator,p70 onwind existing,p70,Onshore Wind,0.0,0.0,,,,0.0,,14072277.933,0.0,,,
Generator,p70 solar,p70,Solar,15360.005,,18764710.111,,18764710.111,0.0,0.139,3051296.3,640263041.693,180582.042,640443600.931,34.13
Generator,p70 solar existing,p70,Solar,555.3,555.3,710822.93,,710822.93,0.0,0.146,77876.587,5174129.916,6698.179,23153821.657,32.573
Generator,p71 hydro,p71,Reservoir & Dam,62.422,62.422,98615.879,,98615.879,0.0,0.18,3251.158,11947733.289,978.628,5160673.348,52.331
Generator,p71 hydrogen_ct_2050,p71,Hydrogen Combustion Turbine,0.008,,4.752,,4.752,0.0,0.064,69.256,810.715,956.551,1685.649,356.352
Generator,p71 nuclear_2050,p71,Nuclear,0.017,,88.974,,88.974,0.0,0.59,56.464,5889.378,1011.579,6772.598,76.095
Generator,p71 onwind,p71,Onshore Wind,0.004,,8.718,,8.718,0.0,0.23,1.094,455.578,-112.543,260.624,29.75
Generator,p71 onwind existing,p71,Onshore Wind,0.0,0.0,,,,0.0,,902950.822,0.0,,,
Generator,p71 solar,p71,Solar,2701.16,,3602224.48,,3602224.48,0.0,0.152,225529.433,117451543.055,33011.683,117484520.735,32.614
Generator,p71 solar existing,p71,Solar,0.0,0.0,,,,0.0,,3967.818,0.0,,,
Generator,p72 biomass,p72,Biomass,0.0,0.0,,,,0.0,,49932.0,0.0,,,
Generator,p72 hydro,p72,Reservoir & Dam,237.67,237.67,460650.853,,460650.853,0.0,0.221,8412.561,45490700.41,4888.937,28079683.035,60.957
Generator,p72 hydrogen_ct_2050,p72,Hydrogen Combustion Turbine,0.031,,20.28,,20.28,0.0,0.074,253.051,2994.212,4082.253,6997.573,344.315
Generator,p72 nuclear,p72,Nuclear,0.004,,19.616,,19.616,0.0,0.563,14.899,1468.012,256.587,1577.268,80.379
Generator,p72 nuclear existing,p72,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p72 nuclear_2050,p72,Nuclear,3006.393,,18512622.109,,18512622.109,0.0,0.703,6900781.795,1029097875.247,210480818.372,1239578634.392,66.959
